編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPUQMLOLLHKFFBF48CA,1,26.93,見其他登記事項,鋼筋混凝土造,103年8月26日,025
RPUQMLOLLHKFFBF48CA,1,38.46,見其他登記事項,鋼筋混凝土造,103年8月26日,025
RPUQMLOLLHKFFBF48CA,1,79.22,見其他登記事項,鋼筋混凝土造,103年8月26日,025
RPUQMLOLLHKFFBF48CA,1,6.58,見其他登記事項,鋼筋混凝土造,103年8月26日,025
RPVQMLOLLHKFFBF58CA,1,116.55,見其他登記事項,鋼筋混凝土造,103年8月26日,024,五層
RPVQMLOLLHKFFBF58CA,1,23.79,見其他登記事項,鋼筋混凝土造,103年8月26日,025
RPVQMLOLLHKFFBF58CA,1,42.91,見其他登記事項,鋼筋混凝土造,103年8月26日,025
RPVQMLOLLHKFFBF58CA,1,39.61,見其他登記事項,鋼筋混凝土造,103年8月26日,025
RPVQMLOLLHKFFBF58CA,1,3.29,見其他登記事項,鋼筋混凝土造,103年8月26日,025
RPSOMLPLLHKFFBF18CA,2,55.69,見其他登記事項,鋼筋混凝土造,101年12月13日,015,一層 見其他登記事項
RPSOMLPLLHKFFBF18CA,2,29.03,見其他登記事項,鋼筋混凝土造,101年12月13日,015
RPSOMLPLLHKFFBF18CA,2,9.95,見其他登記事項,鋼筋混凝土造,101年12月13日,015
RPVOMLKMLHKFFBF08CA,,127.24,見其他登記事項,鋼筋混凝土造,104年1月20日,018,十五層
RPVOMLKMLHKFFBF08CA,,35.04,見其他登記事項,鋼筋混凝土造,104年1月20日,018
RPVOMLKMLHKFFBF08CA,,93.90,見其他登記事項,鋼筋混凝土造,104年1月20日,018
RPWOMLKMLHKFFBF18CA,,95.68,見其他登記事項,鋼筋混凝土造,104年1月20日,018,十層
RPWOMLKMLHKFFBF18CA,,25.01,見其他登記事項,鋼筋混凝土造,104年1月20日,018
RPWOMLKMLHKFFBF18CA,,53.70,見其他登記事項,鋼筋混凝土造,104年1月20日,018
RPQNMLLMLHKFFBF57CA,,95.68,見其他登記事項,鋼筋混凝土造,104年1月20日,018,十八層
RPQNMLLMLHKFFBF57CA,,25.01,見其他登記事項,鋼筋混凝土造,104年1月20日,018
RPQNMLLMLHKFFBF57CA,,53.70,見其他登記事項,鋼筋混凝土造,104年1月20日,018
RPRNMLLMLHKFFBF67CA,,75.06,見其他登記事項,鋼筋混凝土造,104年1月20日,018,十六層
RPRNMLLMLHKFFBF67CA,,19.84,見其他登記事項,鋼筋混凝土造,104年1月20日,018
RPRNMLLMLHKFFBF67CA,,49.03,見其他登記事項,鋼筋混凝土造,104年1月20日,018
RPXNMLLMLHKFFBF28CA,,75.06,見其他登記事項,鋼筋混凝土造,104年1月20日,018,十七層
RPXNMLLMLHKFFBF28CA,,19.84,見其他登記事項,鋼筋混凝土造,104年1月20日,018
RPXNMLLMLHKFFBF28CA,,49.03,見其他登記事項,鋼筋混凝土造,104年1月20日,018
RPWQMLLMLHKFFBF48CA,,112.16,見其他登記事項,鋼筋混凝土造,104年1月14日,015,十五層 見其他登記事項
