編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPSNMLTKLHKFFAI58CA,19,75.49,住家用,鋼筋混凝土造,84年10月4日,011,一層
RPSNMLTKLHKFFAI58CA,19,15.85,共有部份,鋼筋混凝土造,84年10月4日,011
RPSNMLTKLHKFFAI58CA,19,15.27,共有部份,鋼筋混凝土造,84年10月4日,011
RPSNMLTKLHKFFAI58CA,19,9.45,共有部份,鋼筋混凝土造,84年10月4日,011
RPXNMLTKLHKFFAI09CA,22,67.98,住家用,鋼筋混凝土造,82年6月12日,007,五層
RPXNMLTKLHKFFAI09CA,22,10.62,共有部份,鋼筋混凝土造,82年6月12日,007
RPXNMLTKLHKFFAI09CA,22,11.19,共有部份,鋼筋混凝土造,82年6月12日,007
RPRNMLNLLHKFFAI97CA,34,103.61,住家用,鋼筋混凝土造,70年3月27日,006,三層
RPRNMLQJMHKFFAI18CA,19,83.56,住家用,鋼筋混凝土造,85年6月18日,009,六層
RPRNMLQJMHKFFAI18CA,19,46.77,共有部份,鋼筋混凝土造,85年6月18日,009
RPPNMLTKLHKFFAI48EA,16,66.67,住家用,鋼筋混凝土造,87年12月8日,003,一層 二層 三層
RPROMLOKMHKFFAI18CA,34,123.99,住商用,鋼筋混凝土加強磚造,70年3月2日,002,一層 二層
RPVNMLRKLHKFFAI88EA,38,47.70,住家用,磚造,65年10月1日,001,一層
RPSNMLQJMHKFFAI28CA,41,68.60,住家用,木造,62年11月27日,002,一層 二層
RPSNMLNJMHKFFAI97CA,25,138.82,住商用,鋼筋混凝土造,78年10月9日,005,一層 二層 三層 四層 五層 騎樓 地下層
RPVNMLLMLHKFFAI28CA,17,15.00,見其他登記事項,鋼筋混凝土造,87年3月19日,022,地下一層 地下二層
RPVNMLLMLHKFFAI28CA,17,15.51,共有部份,鋼筋混凝土造,87年3月19日,022
RPVNMLLMLHKFFAI28CA,17,104.66,住家用,鋼筋混凝土造,87年3月19日,022,十一層
RPVNMLLMLHKFFAI28CA,17,19.62,共有部份,鋼筋混凝土造,87年3月19日,022
RPVNMLLMLHKFFAI28CA,17,23.26,共有部份,鋼筋混凝土造,87年3月19日,022
RPXNMLPLLHKFFAI78CA,,188.07,住家用,見其他登記事項,103年8月29日,004,一層 二層 三層 四層
RPOOMLRKLHKFFAI08CA,32,95.58,住家用,鋼筋混凝土造,71年11月16日,005,五層
RPOOMLRKLHKFFAI08CA,32,13.63,共有部份,鋼筋混凝土造,71年11月16日,005
RPSNMLSKLHKFFAI48CA,19,70.24,住家用,鋼筋混凝土造,85年3月11日,020,十六層
RPSNMLSKLHKFFAI48CA,19,24.10,共有部份,鋼筋混凝土造,85年3月11日,020
RPTNMLSKLHKFFAI58CA,20,106.33,住家用,鋼筋混凝土造,83年11月29日,016,十二層
RPTNMLSKLHKFFAI58CA,20,25.36,共有部份,鋼筋混凝土造,83年11月29日,016
RPWNMLSKLHKFFAI88CA,20,115.22,住家用,鋼筋混凝土造,84年1月28日,012,五層
RPWNMLSKLHKFFAI88CA,20,47.72,共有部份,鋼筋混凝土造,84年1月28日,012
RPQNMLLLLHKFFAI67CA,25,180.67,住家用,加強磚造,78年10月19日,002,一層 二層 夾層
RPXNMLOLLHKFFAI68CA,1,467.55,見其他登記事項,見其他登記事項,103年6月24日,005,一層 二層 三層 四層 五層 騎樓 見其他登記事項
RPOOMLOLLHKFFAI87CA,1,341.25,見其他登記事項,見其他登記事項,103年6月24日,005,一層 二層 三層 四層 五層 騎樓 見其他登記事項
RPPOMLOLLHKFFAI97CA,1,342.24,見其他登記事項,見其他登記事項,103年6月24日,005,一層 二層 三層 四層 五層 騎樓 見其他登記事項
RPPNMLKLLHKFFAI47CA,18,26.11,住家用,鋼筋混凝土造,86年3月17日,012,十一層
RPPNMLKLLHKFFAI47CA,18,15.94,共有部份,鋼筋混凝土造,86年3月17日,012
