編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQNMLSKLHKFFAA47CA,31,50.19,住家用,鋼筋混凝土造,73年5月21日,003,一層
RPPOMLTKLHKFFAA57CA,34,88.71,見使用執照,鋼筋混凝土造,70年6月23日,009,三層
RPQNMLKLLHKFFBA86CA,4,.59,見其他登記事項,鋼筋混凝土造,100年1月31日,023
RPQNMLKLLHKFFBA86CA,4,3.17,見其他登記事項,鋼筋混凝土造,100年1月31日,023
RPQNMLKLLHKFFBA86CA,4,15.60,見其他登記事項,鋼筋混凝土造,100年1月31日,023
RPRNMLKLLHKFFBA96CA,4,14.35,停車空間,鋼筋混凝土造,100年1月31日,023,地下二層
RPRNMLKLLHKFFBA96CA,4,.59,見其他登記事項,鋼筋混凝土造,100年1月31日,023
RPRNMLKLLHKFFBA96CA,4,3.17,見其他登記事項,鋼筋混凝土造,100年1月31日,023
RPRNMLKLLHKFFBA96CA,4,15.60,見其他登記事項,鋼筋混凝土造,100年1月31日,023
RPVNMLKLLHKFFBA37CA,38,45.64,國民住宅,鋼筋混凝土造,65年8月20日,005,三層
RPVNMLKLLHKFFBA37CA,38,.00,共有部分,鋼筋混凝土造,65年8月20日,005
RPPOMLNLLHKFFBA17CA,4,18.44,住家用,鋼筋混凝土造,99年11月1日,011,三層
RPPOMLNLLHKFFBA17CA,4,7.48,見其他登記事項,鋼筋混凝土造,99年11月1日,011
RPPOMLNLLHKFFBA17CA,4,3.39,見其他登記事項,鋼筋混凝土造,99年11月1日,011
RPPOMLNLLHKFFBA17CA,4,.06,見其他登記事項,鋼筋混凝土造,99年11月1日,011,一層
RPPOMLNLLHKFFBA17CA,4,.02,見其他登記事項,鋼筋混凝土造,99年11月1日,011
RPRNMLOLLHKFFBA37CA,,94.01,住家用,加強磚造,,004,三層
RPVNMLLMLHKFFBA57CA,17,118.40,住家用,鋼筋混凝土造,87年7月24日,016,五層
RPVNMLLMLHKFFBA57CA,17,51.38,共有部分,鋼筋混凝土造,87年7月24日,016
RPVNMLLMLHKFFBA57CA,17,16.73,共有部分,鋼筋混凝土造,87年7月24日,016
RPOPMLTJMHKFFBA67CA,2,14.00,見其他登記事項,鋼筋混凝土造,101年12月14日,019,地下二層
RPOPMLTJMHKFFBA67CA,2,18.81,見其他登記事項,鋼筋混凝土造,101年12月14日,019
RPUQMLQKLHKFFCA18CA,28,133.73,住家用,鋼筋混凝土造,75年11月19日,005,五層
RPUQMLQKLHKFFCA18CA,28,8.58,共有部分,鋼筋混凝土造,75年11月19日,005
RPXNMLRKLHKFFCA28CA,5,.09,見其他登記事項,鋼筋混凝土造,99年5月28日,015,一層
RPXNMLRKLHKFFCA28CA,5,.01,見其他登記事項,鋼筋混凝土造,99年5月28日,015
RPXNMLRKLHKFFCA28CA,5,48.79,見其他登記事項,鋼筋混凝土造,99年5月28日,015
RPXNMLRKLHKFFCA28CA,5,178.39,住家用,鋼筋混凝土造,99年5月28日,015,十五層
RPXNMLRKLHKFFCA28CA,5,11.77,見其他登記事項,鋼筋混凝土造,99年5月28日,015
RPXNMLRKLHKFFCA28CA,5,42.72,見其他登記事項,鋼筋混凝土造,99年5月28日,015
RPXNMLRKLHKFFCA28CA,5,32.90,見其他登記事項,鋼筋混凝土造,99年5月28日,015
RPOOMLRKLHKFFCA47CA,,489.22,商業用,鋼筋混凝土造,,011,十一層 電梯樓梯間
RPTNMLSKLHKFFCA97CA,8,.08,商業用,鋼筋混凝土造,96年7月10日,015,一層
RPTNMLSKLHKFFCA97CA,8,.02,共有部分,鋼筋混凝土造,96年7月10日,015
RPTNMLSKLHKFFCA97CA,8,4.99,共有部分,鋼筋混凝土造,96年7月10日,015
RPPPMLTKLHKFFCA87CA,7,22.76,住家用,鋼筋混凝土造,97年3月12日,014,三層
RPPPMLTKLHKFFCA87CA,7,11.24,共有部分,鋼筋混凝土造,97年3月12日,014
RPWOMLRKLHKFFCA28CA,7,16.01,停車空間,鋼筋混凝土造,97年4月8日,009,地下三層
RPWOMLRKLHKFFCA28CA,7,25.06,共有部分,鋼筋混凝土造,97年4月8日,009
RPTOMLKLLHKFFCA37CA,27,55.40,住家用,鋼筋混凝土造,77年5月24日,015,三層
RPTOMLKLLHKFFCA37CA,27,22.92,共有部分,鋼筋混凝土造,77年5月24日,015
RPQRMLKLLHKFFCA37CA,44,59.54,住家用,鋼筋混凝土造,59年11月5日,004,二層
RPPNMLMLLHKFFCA07CA,31,90.34,國民住宅,鋼筋混凝土造,73年2月7日,005,五層
RPPNMLMLLHKFFCA07CA,31,27.61,共有部分,鋼筋混凝土造,73年2月7日,005
RPOQMLOLLHKFFCA47CA,,.65,見其他登記事項,鋼筋混凝土造,103年10月3日,011,一層
RPOQMLOLLHKFFCA47CA,,.28,見其他登記事項,鋼筋混凝土造,103年10月3日,011
RPOQMLOLLHKFFCA47CA,,.48,見其他登記事項,鋼筋混凝土造,103年10月3日,011
RPOQMLOLLHKFFCA47CA,,1.11,見其他登記事項,鋼筋混凝土造,103年10月3日,011,一層
RPOQMLOLLHKFFCA47CA,,102.69,住家用,鋼筋混凝土造,103年10月3日,011,六層
RPOQMLOLLHKFFCA47CA,,62.96,見其他登記事項,鋼筋混凝土造,103年10月3日,011
RPOQMLOLLHKFFCA47CA,,10.22,見其他登記事項,鋼筋混凝土造,103年10月3日,011
RPPOMLPLLHKFFCA47CA,30,83.05,住家用,鋼筋混凝土造,74年5月27日,007,三層
RPPOMLPLLHKFFCA47CA,30,15.31,共有部分,鋼筋混凝土造,74年5月27日,007
RPWQMLPLLHKFFCA38CA,,.65,見其他登記事項,鋼筋混凝土造,103年10月3日,011,一層
RPWQMLPLLHKFFCA38CA,,.28,見其他登記事項,鋼筋混凝土造,103年10月3日,011
RPWQMLPLLHKFFCA38CA,,.48,見其他登記事項,鋼筋混凝土造,103年10月3日,011
RPWQMLPLLHKFFCA38CA,,1.11,見其他登記事項,鋼筋混凝土造,103年10月3日,011,一層
RPWQMLPLLHKFFCA38CA,,102.69,住家用,鋼筋混凝土造,103年10月3日,011,十層
RPWQMLPLLHKFFCA38CA,,62.96,見其他登記事項,鋼筋混凝土造,103年10月3日,011
RPWQMLPLLHKFFCA38CA,,10.22,見其他登記事項,鋼筋混凝土造,103年10月3日,011
RPXQMLPLLHKFFCA48CA,,62.96,見其他登記事項,鋼筋混凝土造,103年10月3日,011
RPXQMLPLLHKFFCA48CA,,10.22,見其他登記事項,鋼筋混凝土造,103年10月3日,011
RPXQMLPLLHKFFCA48CA,,.65,見其他登記事項,鋼筋混凝土造,103年10月3日,011,一層
RPXQMLPLLHKFFCA48CA,,.28,見其他登記事項,鋼筋混凝土造,103年10月3日,011
RPXQMLPLLHKFFCA48CA,,1.11,見其他登記事項,鋼筋混凝土造,103年10月3日,011,一層
RPXQMLPLLHKFFCA48CA,,.48,見其他登記事項,鋼筋混凝土造,103年10月3日,011
RPXQMLPLLHKFFCA48CA,,102.69,住家用,鋼筋混凝土造,103年10月3日,011,十一層
RPORMLPLLHKFFCA67CA,7,67.04,住家用,鋼筋混凝土造,97年3月31日,014,十二層
RPORMLPLLHKFFCA67CA,7,66.45,共有部分,鋼筋混凝土造,97年3月31日,015
RPUPMLQLLHKFFCA18CA,3,40.79,見其他登記事項,鋼筋混凝土造,100年10月28日,014,一層
RPUPMLQLLHKFFCA18CA,3,84.68,見其他登記事項,鋼筋混凝土造,100年10月28日,014
RPPOMLRLLHKFFCA67CA,37,74.02,住家用,鋼筋混凝土造,67年6月28日,005,四層
RPROMLRLLHKFFCA87CA,36,51.46,商業用,鋼筋混凝土造,68年1月26日,012,八層
RPROMLRLLHKFFCA87CA,36,11.11,共有部分,鋼筋混凝土造,68年1月26日,012
RPUOMLKMLHKFFCA57CA,12,15.92,商業用,鋼筋混凝土造,92年8月8日,014,五層
RPUOMLKMLHKFFCA57CA,12,4.90,共有部分,鋼筋混凝土造,92年8月8日,014
RPUOMLKMLHKFFCA57CA,12,5.75,共有部分,鋼筋混凝土造,92年8月8日,014
RPUOMLKMLHKFFCA57CA,12,4.77,共有部分,鋼筋混凝土造,92年8月8日,014
RPROMLMJMHKFFCA27CA,28,34.99,住家用,鋼筋混凝土造,76年6月9日,005,四層
RPROMLMJMHKFFCA27CA,28,8.50,共有部分,鋼筋混凝土造,76年6月9日,005
RPUNMLQJMHKFFCA87CA,6,79.21,住家用,鋼筋混凝土造,98年1月6日,014,十四層
RPUNMLQJMHKFFCA87CA,6,15.97,共有部分,鋼筋混凝土造,98年1月6日,014
RPUNMLQJMHKFFCA87CA,6,5.40,共有部分,鋼筋混凝土造,98年1月6日,014
RPUNMLQJMHKFFCA87CA,6,22.08,共有部分,鋼筋混凝土造,98年1月6日,014
RPUNMLQJMHKFFCA87CA,6,.02,商業用,鋼筋混凝土造,98年1月6日,014,一層
RPUNMLQJMHKFFCA87CA,6,37.45,共有部分,鋼筋混凝土造,98年1月6日,014
RPUNMLQJMHKFFCA87CA,6,.00,共有部分,鋼筋混凝土造,98年1月6日,014
RPRRMLSJMHKFFCA18CA,29,85.85,國民住宅,鋼筋混凝土造,75年3月14日,015,十四層
RPRRMLSJMHKFFCA18CA,29,20.08,共有部分,鋼筋混凝土造,75年3月14日,015
RPRRMLSJMHKFFCA18CA,29,9.30,見使用執照,鋼筋混凝土造,75年3月14日,015,地下一層 地下二層
RPROMLRKLHKFFDA87CA,37,1.47,見使用執照,鋼筋混凝土造,66年10月13日,014,一層
RPUPMLSKLHKFFDA38CA,30,98.38,見使用執照,鋼筋混凝土造,74年5月16日,005,一層
RPUPMLSKLHKFFDA38CA,30,11.99,共有部分,鋼筋混凝土造,74年5月16日,005
RPPNMLTKLHKFFDA77CA,40,89.76,住家用,鋼筋混凝土造,64年4月10日,004,二層 陽台
RPWNMLTKLHKFFDA48CA,,73.18,住家用,鋼筋混凝土造,,005,五層
RPXOMLKLLHKFFDA87CA,29,80.49,見使用執照,鋼筋混凝土造,75年2月5日,005,地下層
RPXOMLKLLHKFFDA87CA,29,.05,共有部分,鋼筋混凝土造,75年2月5日,005
RPXOMLKLLHKFFDA87CA,29,.01,共有部分,鋼筋混凝土造,75年2月5日,005
RPXOMLKLLHKFFDA87CA,29,25.65,商業用,鋼筋混凝土造,75年2月5日,005,地下層
RPXOMLKLLHKFFDA87CA,29,.01,共有部分,鋼筋混凝土造,75年2月5日,005
RPXOMLKLLHKFFDA87CA,29,24.20,商業用,鋼筋混凝土造,75年2月5日,005,地下層
RPPNMLLLLHKFFDA07CA,24,40.13,見其他登記事項,鋼筋混凝土造,80年4月26日,007,五層
RPPNMLLLLHKFFDA07CA,24,8.38,見其他登記事項,鋼筋混凝土造,80年4月26日,007
RPPNMLLLLHKFFDA07CA,24,6.21,共有部分,鋼筋混凝土造,80年4月26日,007
RPPOMLPLLHKFFDA57CA,8,23.12,見其他登記事項,鋼筋混凝土造,95年11月10日,013,七層
RPPOMLPLLHKFFDA57CA,8,5.06,共有部分,鋼筋混凝土造,95年11月10日,013
RPPOMLPLLHKFFDA57CA,8,6.57,共有部分,鋼筋混凝土造,95年11月10日,013
RPXPMLMJMHKFFDA08CA,25,42.80,見使用執照,鋼筋混凝土造,79年1月19日,012,九層
RPXPMLMJMHKFFDA08CA,25,13.47,共有部分,鋼筋混凝土造,79年1月19日,012
RPXPMLMJMHKFFDA08CA,25,2.22,商業用,鋼筋混凝土造,79年1月19日,012,地下一層
RPSOMLTJMHKFFDA18CA,2,.33,見其他登記事項,鋼筋混凝土造,102年3月15日,005,一層
RPSOMLTJMHKFFDA18CA,2,71.04,見其他登記事項,鋼筋混凝土造,102年3月15日,005
RPSOMLTJMHKFFDA18CA,2,.15,共有部分,鋼筋混凝土造,102年3月15日,005
RPTPMLKKMHKFFDA57CA,1,260.57,住家用,見其他登記事項,103年6月18日,023,十八層
RPTPMLKKMHKFFDA57CA,1,113.54,見其他登記事項,見其他登記事項,103年6月18日,023
RPTPMLKKMHKFFDA57CA,1,19.61,見其他登記事項,見其他登記事項,103年6月18日,023
RPTPMLKKMHKFFDA57CA,1,141.48,見其他登記事項,見其他登記事項,103年6月18日,023
RPUOMLOKMHKFFDA97CA,,189.05,住家用,鋼筋混凝土造,103年12月27日,016,十一層
RPUOMLOKMHKFFDA97CA,,165.28,見其他登記事項,鋼筋混凝土造,103年12月27日,016
RPUNMLLLMHKFFDA67CA,,204.81,見其他登記事項,鋼筋混凝土造,103年12月27日,016
RPUNMLLLMHKFFDA67CA,,189.53,住家用,鋼筋混凝土造,103年12月27日,016,十六層
RPWNMLLLMHKFFDA87CA,,188.35,住家用,鋼筋混凝土造,103年12月27日,016,十五層
RPWNMLLLMHKFFDA87CA,,165.28,見其他登記事項,鋼筋混凝土造,103年12月27日,016
RPQNMLRKLHKFFEA77CA,29,2.82,見使用執照,鋼筋混凝土造,75年3月11日,007,地下層
RPQNMLRKLHKFFEA77CA,29,.01,共用部分,鋼筋混凝土造,75年3月11日,007
RPQNMLRKLHKFFEA77CA,29,84.95,住家用,鋼筋混凝土造,75年3月11日,007,二層
RPQNMLRKLHKFFEA77CA,29,5.90,共用部分,鋼筋混凝土造,75年3月11日,007
RPQNMLRKLHKFFEA77CA,29,9.25,共用部分,鋼筋混凝土造,75年3月11日,007
RPRNMLRKLHKFFEA87CA,35,161.09,見使用執照,鋼筋混凝土造,69年1月10日,005,一層
RPSNMLRKLHKFFEA97CA,31,8.93,共用部分,鋼筋混凝土造,73年6月19日,005
RPSNMLRKLHKFFEA97CA,31,100.34,住家用,鋼筋混凝土造,73年6月19日,005,一層
RPVNMLRKLHKFFEA28CA,18,43.21,住家用,鋼筋混凝土造,85年9月25日,008,八層
RPVNMLRKLHKFFEA28CA,18,10.42,共用部分,鋼筋混凝土造,85年9月25日,008
RPVNMLRKLHKFFEA28CA,18,10.08,共用部分,鋼筋混凝土造,85年9月25日,008
RPWNMLTKLHKFFEA58CA,11,19.55,共用部分,鋼筋混凝土造,93年5月18日,013
RPOOMLTKLHKFFEA87CA,42,73.75,住家用,加強磚造,62年2月23日,003,二層
RPWQMLLMLHKFFEA28CA,20,106.40,國民住宅,鋼筋混凝土造,84年1月10日,008,五層
RPWQMLLMLHKFFEA28CA,20,33.13,共用部分,鋼筋混凝土造,84年1月10日,010
RPQPMLSJMHKFFEA08CA,34,120.61,住家用,鋼筋混凝土造,70年6月15日,005,五層
RPVPMLSJMHKFFEA58CA,46,174.21,住家用,加強磚造,58年8月5日,003,一層 二層 三層 騎樓
RPPOMLKLLHKFFFA27CA,,77.57,住家用,加強磚造,,004,三層
RPRNMLNLLHKFFFA67CA,32,105.55,住家用,鋼筋混凝土造,71年5月18日,005,一層
RPRNMLNLLHKFFFA67CA,32,36.78,共有部分,鋼筋混凝土造,71年5月18日,005
RPWNMLRJMHKFFFA48CA,2,.14,見其他登記事項,鋼筋混凝土造,102年1月31日,013,一層
RPWNMLRJMHKFFFA48CA,2,.00,見其他登記事項,鋼筋混凝土造,102年1月31日,013
RPWNMLRJMHKFFFA48CA,2,1.05,見其他登記事項,鋼筋混凝土造,102年1月31日,013
RPWNMLKKMHKFFFA87CA,3,142.37,住家用,鋼筋混凝土造,100年10月27日,015,五層
RPWNMLKKMHKFFFA87CA,3,30.05,見其他登記事項,鋼筋混凝土造,100年10月27日,015
RPWNMLKKMHKFFFA87CA,3,5.29,見其他登記事項,鋼筋混凝土造,100年10月27日,015
RPWNMLKKMHKFFFA87CA,3,8.72,見其他登記事項,鋼筋混凝土造,100年10月27日,015
RPWNMLKKMHKFFFA87CA,3,6.54,見其他登記事項,鋼筋混凝土造,100年10月27日,015
RPWNMLKKMHKFFFA87CA,3,11.50,見其他登記事項,鋼筋混凝土造,100年10月27日,015
RPWNMLKKMHKFFFA87CA,3,38.69,見其他登記事項,鋼筋混凝土造,100年10月27日,015
RPROMLQKLHKFFAA57DA,34,141.15,住家用,鋼筋混凝土造,69年8月15日,007,五層
RPROMLQKLHKFFAA57DA,34,15.73,共有部分,鋼筋混凝土造,69年8月15日,007
RPTPMLSKLHKFFCA28DA,5,196.49,住家用,鋼筋混凝土造,99年3月29日,015,四層
RPTPMLSKLHKFFCA28DA,5,64.21,見其他登記事項,鋼筋混凝土造,99年3月29日,015
RPTPMLSKLHKFFCA28DA,5,10.50,見其他登記事項,鋼筋混凝土造,99年3月29日,015
RPTPMLSKLHKFFCA28DA,5,68.40,見其他登記事項,鋼筋混凝土造,99年3月29日,015
RPQNMLLLLHKFFCA17DA,33,116.34,住家用,鋼筋混凝土造,70年12月29日,005,三層
RPWNMLRKLHKFFDA38DA,,82.31,工業用,鋼筋混凝土造,,004,一層 平台
RPRNMLSKLHKFFDA97DA,9,72.74,住家用,鋼筋混凝土造,94年9月30日,014,九層
RPRNMLSKLHKFFDA97DA,9,15.28,共有部分,鋼筋混凝土造,94年9月30日,014
RPRNMLSKLHKFFDA97DA,9,16.68,共有部分,鋼筋混凝土造,94年9月30日,014
RPRNMLSKLHKFFDA97DA,9,3.51,共有部分,鋼筋混凝土造,94年9月30日,014
RPRNMLSKLHKFFDA97DA,9,14.85,停車空間,鋼筋混凝土造,94年9月30日,014,地下一層
RPRNMLSKLHKFFDA97DA,9,.07,共有部分,鋼筋混凝土造,94年9月30日,014
RPRNMLSKLHKFFDA97DA,9,15.00,共有部分,鋼筋混凝土造,94年9月30日,014
RPTNMLTKLHKFFDA28DA,45,86.55,住家用,鋼筋混凝土造,58年11月14日,004,四層
RPVNMLKLLHKFFDA67DA,39,104.20,住家用,鋼筋混凝土造,65年1月27日,004,四層 陽台
RPSOMLPLLHKFFDA97DA,45,67.65,住家用,加強磚造,58年12月15日,004,四層
RPPQMLQKLHKFFEA97DA,34,111.96,住家用,鋼筋混凝土造,69年9月26日,005,三層
RPQQMLQKLHKFFEA08DA,19,85.08,住家用,鋼筋混凝土造,85年2月8日,003,一層
RPQQMLQKLHKFFEA08DA,19,6.88,共用部分,鋼筋混凝土造,85年2月8日,003
RPQQMLQKLHKFFEA08DA,19,5.89,共用部分,鋼筋混凝土造,85年2月8日,003
RPOOMLRKLHKFFEA77DA,16,35.83,住家用,鋼筋混凝土造,87年12月11日,013,八層
RPOOMLRKLHKFFEA77DA,16,6.69,共用部分,鋼筋混凝土造,87年12月11日,013
RPOOMLRKLHKFFEA77DA,16,5.73,共用部分,鋼筋混凝土造,87年12月11日,013
RPUOMLOKMHKFFEA18DA,36,43.24,住家用,鋼筋混凝土造,67年7月14日,007,六層
RPUOMLOKMHKFFEA18DA,36,32.90,住家用,鋼筋混凝土造,67年7月14日,007,六層
RPUOMLOKMHKFFEA18DA,36,6.15,共用部分,鋼筋混凝土造,67年7月14日,007
RPUOMLOKMHKFFEA18DA,36,6.15,共用部分,鋼筋混凝土造,67年7月14日,007
RPXNMLTKLHKFFFA88DA,29,138.26,住家用,鋼筋混凝土造,75年6月9日,006,四層
RPXNMLTKLHKFFFA88DA,29,12.97,共有部分,鋼筋混凝土造,75年6月9日,006
RPXNMLTKLHKFFFA88DA,29,29.38,見使用執照,鋼筋混凝土造,75年6月9日,006,見使用執照
RPQNMLSKLHKFFFA08DA,9,33.76,見其他登記事項,鋼骨鋼筋混凝土造,94年11月11日,012,十二層
RPQNMLSKLHKFFFA08DA,9,11.45,共有部分,鋼骨鋼筋混凝土造,94年11月11日,012
RPRNMLSKLHKFFEA08DA,30,129.19,住家用,鋼筋混凝土造,73年9月20日,007,五層
RPRNMLSKLHKFFEA08DA,30,6.92,共有部分,鋼筋混凝土造,73年9月20日,007
RPRNMLSKLHKFFEA08DA,30,35.18,見使用執照,鋼筋混凝土造,73年9月20日,007,地下層
RPQOMLTKLHKFFEA18DA,48,113.06,住家用,磚造,56年1月15日,,一層 二層
RPOOMLKKMHKFFDA07DA,29,36.05,住家用,鋼筋混凝土造,74年11月13日,014,十二層
RPOOMLKKMHKFFDA07DA,29,5.40,共有部分,鋼筋混凝土造,74年11月13日,014
RPUOMLNLLHKFFDA97DA,39,70.00,住家用,鋼筋混凝土造,65年6月9日,006,一層 平台
RPVOMLNLLHKFFDA08DA,7,.48,見其他登記事項,見其他登記事項,96年12月25日,019,一層
RPVOMLNLLHKFFDA08DA,7,.00,共有部分,見其他登記事項,96年12月25日,019
RPVOMLNLLHKFFDA08DA,7,32.64,住家用,見其他登記事項,96年12月25日,019,六層
RPVOMLNLLHKFFDA08DA,7,12.63,共有部分,見其他登記事項,96年12月25日,019
RPVOMLNLLHKFFDA08DA,7,3.86,共有部分,見其他登記事項,96年12月25日,019
RPUNMLSKLHKFFDA28DA,28,125.40,住家用,鋼筋混凝土造,75年12月13日,007,四層
RPUNMLSKLHKFFDA28DA,28,18.11,共有部分,鋼筋混凝土造,75年12月13日,007
RPOOMLSKLHKFFDA77DA,32,55.67,住家用,鋼筋混凝土造,72年7月12日,012,十一層
RPOOMLSKLHKFFDA77DA,32,11.87,共有部分,鋼筋混凝土造,72年7月12日,012
RPXPMLSKLHKFFDA78DA,31,86.13,住家用,鋼筋混凝土造,73年1月31日,007,四層
RPXPMLSKLHKFFDA78DA,31,9.07,共有部分,鋼筋混凝土造,73年1月31日,007
RPVNMLNKMHKFFCA87DA,33,25.91,商業用,鋼筋混凝土造,71年4月20日,007,三層
RPVNMLNKMHKFFCA87DA,33,7.88,共有部分,鋼筋混凝土造,71年4月20日,007
RPOOMLSKLHKFFCA67DA,38,107.77,住家用,鋼筋混凝土造,65年8月27日,004,四層
RPQOMLTKLHKFFCA97DA,17,48.85,商業用,鋼筋混凝土造,86年11月25日,009,二層
RPQOMLTKLHKFFCA97DA,17,4.70,共有部分,鋼筋混凝土造,86年11月25日,009
RPQOMLTKLHKFFCA97DA,17,7.47,共有部分,鋼筋混凝土造,86年11月25日,009
RPQOMLTKLHKFFCA97DA,17,23.15,共有部分,鋼筋混凝土造,86年11月25日,009
RPTNMLOLLHKFFCA77DA,30,235.89,商業用,鋼筋混凝土造,74年5月28日,012,一層 騎樓
RPTNMLOLLHKFFCA77DA,30,204.88,商業用,鋼筋混凝土造,74年5月28日,012,一層 騎樓
RPTNMLOLLHKFFCA77DA,30,26.34,共有部分,鋼筋混凝土造,74年5月28日,012
RPTNMLOLLHKFFCA77DA,30,22.71,共有部分,鋼筋混凝土造,74年5月28日,012
RPSRMLPLLHKFFCA18DA,19,76.83,住家用,鋼筋混凝土造,84年8月29日,009,九層
RPSRMLPLLHKFFCA18DA,19,11.89,共有部分,鋼筋混凝土造,84年8月29日,009
RPQOMLSKLHKFFBA77DA,13,116.18,住家用,鋼筋混凝土造,91年6月3日,014,十二層
RPQOMLSKLHKFFBA77DA,13,66.69,共有部分,鋼筋混凝土造,91年6月3日,014
RPWNMLSKLHKFFAA18DA,,110.37,,加強磚造,,004,二層
RPUNMLKKMHKFFFA67CA,25,94.45,見使用執照,鋼筋混凝土造,79年4月20日,014,地下二層 地下三層
RPQNMLKKMHKFFFA27CA,,67.14,,鋼筋混凝土造,,004,三層 陽台
RPSNMLKKMHKFFFA47CA,25,355.31,見使用執照,鋼筋混凝土造,79年2月20日,013,地下二層 地下三層
RPUOMLKLLHKFFFA77CA,10,113.50,住家用,鋼筋混凝土造,94年5月6日,012,九層
RPUOMLKLLHKFFFA77CA,10,85.26,共有部分,鋼筋混凝土造,94年5月6日,012
RPPNMLMLLHKFFFA37CA,6,23.69,住家用,鋼筋混凝土造,98年1月9日,014,七層
RPPNMLMLLHKFFFA37CA,6,12.74,共有部分,鋼筋混凝土造,98年1月9日,014
RPRNMLSKLHKFFFA08CA,32,95.43,國民住宅,鋼筋混凝土造,72年4月1日,005,二層
RPRNMLSKLHKFFFA08CA,32,6.39,共有部分,鋼筋混凝土造,72年4月1日,005
RPOOMLSKLHKFFFA87CA,7,34.91,住家用,鋼筋混凝土造,96年9月11日,010,二層
RPOOMLSKLHKFFFA87CA,7,5.46,共有部分,鋼筋混凝土造,96年9月11日,010
RPOOMLSKLHKFFFA87CA,7,12.76,共有部分,鋼筋混凝土造,96年9月11日,010
RPWNMLMJMHKFFEA87CA,26,117.88,住家用,鋼筋混凝土造,78年1月31日,003,三層
RPROMLKMLHKFFEA47CA,,90.09,住家用,鋼筋混凝土造,103年12月30日,005,一層
RPROMLKMLHKFFEA47CA,,60.80,見其他登記事項,鋼筋混凝土造,103年12月30日,005
RPPOMLTKLHKFFEA97CA,30,95.48,住家用,鋼筋混凝土造,74年3月28日,005,五層
RPPOMLTKLHKFFEA97CA,30,9.84,共有部分,鋼筋混凝土造,74年3月28日,005
RPWNMLSKLHKFFEA48CA,1,204.78,住家用,鋼筋混凝土造,103年4月11日,015,十一層
RPWNMLSKLHKFFEA48CA,1,58.11,見其他登記事項,鋼筋混凝土造,103年4月11日,015
RPWNMLSKLHKFFEA48CA,1,29.44,見其他登記事項,鋼筋混凝土造,103年4月11日,015
RPWNMLSKLHKFFEA48CA,1,14.82,見其他登記事項,鋼筋混凝土造,103年4月11日,015
RPWNMLSKLHKFFEA48CA,1,179.86,見其他登記事項,鋼筋混凝土造,103年4月11日,015
RPPOMLSKLHKFFEA87CA,36,11.47,共有部分,鋼筋混凝土造,68年5月3日,014
RPPOMLSKLHKFFEA87CA,36,110.71,住家用,鋼筋混凝土造,68年5月3日,014,七層
RPROMLSKLHKFFEA08CA,7,53.77,見其他登記事項,鋼筋混凝土造,97年5月23日,013,七層
RPROMLSKLHKFFEA08CA,7,3.08,共有部分,鋼筋混凝土造,97年5月23日,013
