編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPXNMLRKLHKFFAV57CA,21,53.78,見其他登記事項,鋼筋混凝土造,82年10月19日,007,六層
RPXNMLRKLHKFFAV57CA,21,14.75,見其他登記事項,鋼筋混凝土造,82年10月19日,007
RPXNMLRKLHKFFAV57CA,21,5.90,見其他登記事項,鋼筋混凝土造,82年10月19日,007
RPQNMLSKLHKFFAV96CA,41,93.98,住家用,見其他登記事項,62年11月5日,002,一層 二層 騎樓
RPRNMLSKLHKFFAV07CA,36,81.03,住家用,加強磚造,68年1月8日,002,一層 二層
RPQNMLTKLHKFFAV07CA,1,193.34,住家用,見其他登記事項,103年8月14日,003,一層 二層 三層
RPTNMLRLLHKFFAV27CA,16,100.08,見其他登記事項,鋼筋混凝土造,87年12月16日,009,九層
RPTNMLRLLHKFFAV27CA,16,20.52,見其他登記事項,鋼筋混凝土造,87年12月16日,009
RPTNMLRLLHKFFAV27CA,16,14.53,見其他登記事項,鋼筋混凝土造,87年12月16日,009
RPRNMLMJMHKFFAV09CA,27,124.64,住家用,加強磚造,77年5月13日,002,一層 二層 騎樓
RPQNMLNKMHKFFBV66CA,24,158.50,住家用,加強磚造,80年4月23日,002,一層 二層 騎樓
RPPNMLRKLHKFFAV76CA,35,76.92,住家用,加強磚造,69年4月21日,002,一層 二層 騎樓
RPTNMLSKLHKFFAV27CA,,192.24,住家用,見其他登記事項,103年10月6日,003,一層 二層 三層
RPPNMLKLLHKFFAV78CA,31,101.52,,加強磚造,73年2月1日,002,一層 二層 騎樓
RPRNMLKLLHKFFAV98CA,20,79.37,見其他登記事項,鋼筋混凝土造,84年1月25日,010,五層
RPRNMLKLLHKFFAV98CA,,2.14,見其他登記事項,鋼筋混凝土造,,010
RPRNMLKLLHKFFAV98CA,20,9.44,見其他登記事項,鋼筋混凝土造,84年1月25日,010
RPRNMLKLLHKFFAV98CA,20,2.26,見其他登記事項,鋼筋混凝土造,84年1月25日,010
RPRNMLKLLHKFFAV98CA,20,11.52,見其他登記事項,鋼筋混凝土造,84年1月25日,010
RPVNMLKLLHKFFAV76CA,28,30.54,農舍,磚造,76年8月7日,001,一層
RPOOMLMJMHKFFAV88CA,1,259.99,見其他登記事項,見其他登記事項,104年1月5日,003,一層 二層 三層 騎樓 見其他登記事項
RPPNMLTKLHKFFBV07CA,33,89.96,住家用,加強磚造,70年9月8日,002,一層 二層 騎樓
RPOOMLTKLHKFFAV07DA,38,126.50,住家用,見其他登記事項,65年12月15日,002,一層 二層 騎樓
RPSNMLLJMHKFFAV09CA,55,175.34,見其他登記事項,見其他登記事項,49年7月15日,002,一層 二層 騎樓
RPUNMLTKLHKFFAV47CA,21,65.78,見其他登記事項,鋼筋混凝土造,83年4月19日,014,九層
RPUNMLTKLHKFFAV47CA,21,20.51,見其他登記事項,鋼筋混凝土造,83年4月19日,014
RPWNMLKLLHKFFAV86CA,41,116.38,住家用,見其他登記事項,63年4月27日,002,一層 二層 騎樓
RPXNMLKLLHKFFAV96CA,20,20.46,見其他登記事項,鋼筋混凝土造,84年7月31日,007
RPXNMLKLLHKFFAV96CA,20,142.01,見其他登記事項,鋼筋混凝土造,84年7月31日,007,七層
RPXNMLKLLHKFFAV96CA,20,43.68,見其他登記事項,鋼筋混凝土造,84年7月31日,007
RPPOMLKLLHKFFAV88CA,31,88.82,國民住宅,鋼筋混凝土造,72年10月19日,004,四層
RPPOMLKLLHKFFAV88CA,,4.63,見其他登記事項,見其他登記事項,,004
RPSNMLNLLHKFFAV76CA,21,83.53,見其他登記事項,鋼筋混凝土造,83年5月16日,013,十三層
RPSNMLNLLHKFFAV76CA,21,11.13,見其他登記事項,鋼筋混凝土造,83年5月16日,013
RPSNMLNLLHKFFAV76CA,21,.56,見其他登記事項,鋼筋混凝土造,83年5月16日,013
RPSNMLNLLHKFFAV76CA,21,.75,見其他登記事項,鋼筋混凝土造,83年5月16日,013
RPSNMLNLLHKFFAV76CA,21,.37,見其他登記事項,鋼筋混凝土造,83年5月16日,013
RPSNMLNLLHKFFAV76CA,21,.14,見其他登記事項,鋼筋混凝土造,83年5月16日,013
RPSNMLNLLHKFFAV76CA,21,.30,見其他登記事項,鋼筋混凝土造,83年5月16日,013
RPSNMLNLLHKFFAV76CA,21,.30,見其他登記事項,鋼筋混凝土造,83年5月16日,013
RPSNMLNLLHKFFAV76CA,21,.37,見其他登記事項,鋼筋混凝土造,83年5月16日,013
RPSNMLNLLHKFFAV76CA,21,.28,見其他登記事項,鋼筋混凝土造,83年5月16日,013
RPSNMLNLLHKFFAV76CA,21,.30,見其他登記事項,鋼筋混凝土造,83年5月16日,013
RPSNMLNLLHKFFAV76CA,21,.30,見其他登記事項,鋼筋混凝土造,83年5月16日,013
RPSNMLNLLHKFFAV76CA,21,.27,見其他登記事項,鋼筋混凝土造,83年5月16日,013
RPSNMLNLLHKFFAV76CA,21,.34,見其他登記事項,鋼筋混凝土造,83年5月16日,013
RPSNMLNLLHKFFAV76CA,21,.30,見其他登記事項,鋼筋混凝土造,83年5月16日,013
RPSNMLNLLHKFFAV76CA,21,.30,見其他登記事項,鋼筋混凝土造,83年5月16日,013
RPSNMLNLLHKFFAV76CA,21,.37,見其他登記事項,鋼筋混凝土造,83年5月16日,013
RPSNMLNLLHKFFAV76CA,21,.53,見其他登記事項,鋼筋混凝土造,83年5月16日,013
RPSNMLNLLHKFFAV76CA,21,.37,見其他登記事項,鋼筋混凝土造,83年5月16日,013
