編號,車位類別,車位價格,車位面積平方公尺
RPOOMLKMLHKFFDE47CA,坡道平面,0,
RPUNMLRLLHKFFDE58CA,坡道平面,0,
RPXNMLQLLHKFFDE78CA,坡道平面,0,
RPQNMLSLLHKFFCE18CA,坡道機械,0,
RPRNMLQLLHKFFCE08CA,坡道平面,0,39.16
RPRNMLQLLHKFFCE08CA,坡道平面,0,39.16
RPPNMLRKMHKFFBE87CA,升降機械,0,17.87
RPQNMLRKMHKFFBE97CA,升降機械,0,17.87
RPWNMLNKMHKFFBE18CA,升降機械,500000,
RPQOMLKKMHKFFBE37CA,坡道平面,0,14.64
RPPNMLKMLHKFFBE27CA,坡道機械,0,12.44
RPROMLNLMHKFFAE77CA,坡道平面,0,
RPROMLQKMHKFFAE97CA,坡道平面,0,
RPSNMLNJMHKFFAE57CA,坡道機械,0,
RPSOMLRLLHKFFAE18CA,坡道平面,0,29.12
RPVOMLQLLHKFFAE38CA,坡道平面,0,17.00
RPRNMLPKMHKFFAE77CA,坡道機械,0,
RPROMLOLMHKFFAE87CA,坡道平面,0,16.60
RPROMLOLMHKFFAE87CA,坡道平面,0,19.23
RPSNMLKLMHKFFAE47CA,升降機械,0,
RPPNMLSKMHKFFBE97CA,坡道平面,0,26.78
RPQNMLRLLHKFFCE08CA,坡道平面,0,21.49
RPWNMLSJMHKFFCE68CA,坡道平面,0,16.51
RPXNMLSJMHKFFCE78CA,坡道平面,0,16.51
RPPNMLRJMHKFFCE87CA,坡道平面,0,
RPRPMLQLLHKFFDE38CA,坡道機械,0,6.24
RPROMLRLLHKFFDE38CA,坡道平面,0,
RPWNMLKMLHKFFDE18CA,坡道機械,0,
RPTOMLKKMHKFFDE87CA,坡道平面,0,
RPVOMLSJMHKFFDE78CA,坡道機械,0,17.60
RPTNMLMLMHKFFDE08CA,坡道平面,0,
RPSOMLLMLHKFFEE08CA,坡道平面,0,
RPPNMLLMLHKFFEE67CA,坡道機械,0,
RPUPMLRLLHKFFEE88CA,坡道平面,0,25.25
RPRNMLRLLHKFFEE38CA,坡道平面,0,19.65
RPSPMLQKMHKFFEE58CA,坡道機械,1150000,18.82
RPVOMLOKMHKFFEE58CA,坡道機械,0,
RPQNMLNKMHKFFEE87CA,坡道平面,0,30.67
RPRNMLNJMHKFFEE87CA,坡道機械,0,
RPPOMLLJMHKFFEE57CA,坡道機械,0,
RPVPMLRKMHKFFEE98CA,坡道平面,0,18.70
RPPOMLRLLHKFFGE48CA,一樓平面,0,
RPRNMLKMLHKFFGE97CA,升降機械,0,
RPTNMLLJMHKFFGE08CA,坡道平面,0,
RPWNMLLLMHKFFGE58CA,坡道機械,0,
RPXNMLLLMHKFFGE68CA,坡道平面,0,
RPUPMLKKMHKFFGE38CA,坡道平面,0,
RPQNMLLLMHKFFIE18CA,一樓平面,0,
RPQNMLLLMHKFFIE18CA,一樓平面,0,
RPTOMLOLMHKFFGE78DA,坡道平面,0,
RPUOMLOLMHKFFGE88DA,坡道平面,0,
RPVOMLOLMHKFFGE98DA,坡道平面,0,
RPWOMLOLMHKFFGE09DA,坡道平面,0,
RPOOMLMLMHKFFLE48CA,坡道機械,0,
RPSOMLOLMHKFFGE58CA,坡道平面,0,
RPXOMLKMLHKFFGE68CA,坡道平面,0,28.35
RPOPMLKMLHKFFGE87CA,坡道平面,0,30.45
RPVNMLSJMHKFFEE78CA,坡道平面,0,
RPVNMLSJMHKFFEE78CA,坡道平面,0,
RPPOMLKKMHKFFEE57CA,坡道平面,0,23.13
RPSQMLOLMHKFFEE58CA,坡道平面,0,
RPVQMLOLMHKFFEE88CA,坡道平面,0,
RPQPMLLLMHKFFEE97CA,坡道平面,0,
RPPPMLRLLHKFFEE38CA,坡道平面,0,23.73
RPXNMLLMLHKFFEE48CA,坡道平面,0,25.64
RPTNMLKMLHKFFEE97CA,坡道平面,0,16.02
RPRNMLOLMHKFFDE08CA,坡道平面,0,24.62
RPRNMLOLMHKFFDE08CA,坡道平面,0,24.62
RPRNMLOLMHKFFDE08CA,坡道平面,0,24.62
SPRNMLOLMHKFFDE18CA,坡道平面,0,24.62
SPRNMLOLMHKFFDE18CA,坡道平面,0,24.62
RPRNMLMJMHKFFDE67CA,坡道平面,0,22.06
RPWNMLPKMHKFFDE58CA,坡道平面,0,
RPPQMLLMLHKFFDE87CA,坡道平面,0,
RPXNMLKKMHKFFCE08CA,坡道平面,0,
RPXNMLLJMHKFFCE08CA,坡道平面,0,
RPOOMLLJMHKFFCE27CA,坡道平面,0,
RPPOMLLJMHKFFCE37CA,坡道平面,0,
RPQOMLLJMHKFFCE47CA,坡道平面,0,
RPQOMLKMLHKFFCE57CA,升降平面,0,13.47
RPRNMLMLMHKFFBE67CA,坡道平面,0,24.41
RPRNMLMLMHKFFBE67CA,坡道平面,0,21.02
RPTNMLMLMHKFFBE87CA,坡道平面,0,24.41
RPTNMLMLMHKFFBE87CA,坡道平面,0,21.02
RPQNMLRLMHKFFAE97CA,坡道平面,1400000,37.48
RPQNMLRLMHKFFAE97CA,坡道平面,1400000,37.48
RPUOMLKKMHKFFAE67CA,坡道平面,0,24.24
RPUNMLMJMHKFFAE67CA,坡道平面,0,30.55
RPUNMLMJMHKFFAE67CA,坡道平面,0,30.55
RPUNMLMJMHKFFAE67CA,坡道平面,0,30.55
SPUNMLMJMHKFFAE77CA,坡道平面,0,30.55
SPUNMLMJMHKFFAE77CA,坡道平面,0,30.55
SPUNMLMJMHKFFAE77CA,坡道平面,0,30.55
RPTOMLLJMHKFFAE57CA,坡道平面,0,18.78
RPRNMLLMLHKFFAE47CA,坡道平面,0,29.88
RPRNMLLMLHKFFAE47CA,坡道機械,0,16.70
RPSNMLTJMHKFFAE18CA,坡道平面,0,37.31
RPTNMLTJMHKFFAE28CA,坡道平面,0,37.31
RPQNMLQJMHKFFBE77CA,坡道平面,0,24.14
RPRNMLQJMHKFFBE87CA,坡道平面,0,24.14
RPRNMLQJMHKFFBE87CA,坡道平面,0,24.14
RPQNMLMKMHKFFBE47CA,坡道平面,0,19.84
RPQNMLMKMHKFFBE47CA,坡道平面,0,19.84
RPWOMLQKMHKFFBE58CA,坡道平面,1100000,19.72
RPXOMLQKMHKFFBE68CA,坡道平面,1120000,19.72
RPSOMLQKMHKFFBE18CA,坡道平面,900000,19.72
RPUOMLQKMHKFFBE38CA,坡道平面,1200000,19.72
RPPNMLQJMHKFFCE77CA,坡道平面,0,15.13
RPQNMLQJMHKFFCE87CA,坡道平面,0,15.13
RPPNMLOJMHKFFCE57CA,坡道平面,0,15.63
RPOPMLLJMHKFFDE47CA,坡道平面,0,28.02
RPRNMLKKMHKFFDE57CA,坡道平面,0,
RPQPMLOLMHKFFEE28CA,坡道平面,0,
RPRPMLOLMHKFFEE38CA,坡道機械,0,
RPSPMLOLMHKFFEE48CA,坡道機械,0,
RPRNMLSLMHKFFEE58CA,坡道平面,0,16.89
RPRNMLSLMHKFFEE58CA,坡道平面,0,16.89
RPWNMLSLMHKFFEE09CA,坡道平面,0,20.02
RPWNMLSLMHKFFEE09CA,坡道平面,0,20.02
RPOOMLSLMHKFFEE38CA,坡道平面,0,16.89
RPOOMLSLMHKFFEE38CA,坡道平面,0,16.89
RPPOMLSLMHKFFEE48CA,坡道平面,0,20.02
RPPOMLSLMHKFFEE48CA,坡道平面,0,20.02
RPSOMLSLMHKFFEE78CA,坡道平面,0,16.89
RPSOMLSLMHKFFEE78CA,坡道平面,0,20.02
RPPQMLSLMHKFFEE68CA,坡道平面,0,20.02
RPPQMLSLMHKFFEE68CA,坡道平面,0,20.02
RPWRMLSLMHKFFEE86CA,坡道平面,0,26.11
RPXRMLSLMHKFFEE96CA,坡道機械,0,18.67
